tenure,MonthlyCharges,TotalCharges,contract_encoded,contract_risk_score,tenure_group_encoded,price_segment_encoded,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,family_size_indicator,projected_24m_value,revenue_per_month,loyalty_value_score,gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,is_new_customer,is_high_price,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,is_heavy_streaming,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target
-1.1188008067964355,-0.1669118660402181,-0.8826164634250809,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-0.8161823003396095,-0.36675256689650176,0.5079352703082123,1.337170818801642,-0.9127058293225935,-0.9608939480457113,-0.16691186604021835,-0.24379915203311503,-0.8867834860058821,0,1,0,0,1,0,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1188008067964355,-0.5153389433808665,-0.9068814706892347,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-0.9519158983693707,-0.6677058986232431,-0.5705298937831644,-0.21551269173596133,-0.9127058293225935,1.4954021060783984,-0.5153389433808667,-0.6097554327264841,-0.9072138718651657,0,0,1,1,1,1,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.2409180113122174,-0.46390447005915153,-0.9549288178036082,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-1.3560364839813033,-0.5939641690590959,-0.5705298937831644,-0.21551269173596133,-0.9127058293225935,-0.9608939480457113,-0.46390447005915153,-0.11293503900035995,-0.9567603284219197,0,0,0,0,1,0,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10115743583158582,0.08860132400959055,-0.13125687592464852,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-0.36576681945007683,0.42010582707971533,0.1735783040450786,1.0471678523539008,2.1135125740704437,-0.9127058293225935,1.4954021060783984,0.0886013240095907,0.05741441112950998,-0.13497376950984308,1,0,1,1,1,0,1,0,1,False,False,True,False,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.14307697319997809,1.0111034906829266,0.5155174587473736,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.7726143438007876,1.1327557555809897,-0.031297311737476054,-0.991854447004763,1.426245565903011,0.2672540790163435,1.0111034906829268,1.0445110738114736,0.5054801609250263,1,0,1,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
0.9164859351332638,0.1367174442137754,0.677167163559567,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.36576681945007683,0.8369693293044066,0.30730204071673717,-1.109762475828853,-0.991854447004763,-0.9127058293225935,1.4954021060783984,0.1367174442137751,0.16303618385195898,0.6800123027092271,0,0,1,1,1,1,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.06045170099299184,0.6576988836659831,0.1378082679158427,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.5908257136656723,0.7334549905213527,-0.031297311737476054,0.5608290635328403,-0.9127058293225935,-0.9608939480457113,0.6576988836659828,0.6407570764537767,0.12927816003051093,0,0,0,0,1,1,1,1,0,False,True,False,False,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.1825689055087738,-0.9633166142474143,-0.5816952702649228,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-0.36576681945007683,-0.039399013877185855,-0.8369862832862768,-0.5705298937831644,-0.991854447004763,0.25676986829020876,1.4954021060783984,-0.9633166142474145,-0.9981053827531631,-0.576359461606492,0,1,1,1,0,1,1,0,1,False,False,True,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
-0.6710377235719016,-1.5257774676687466,-0.8655256490862239,1.5693888734262953,-1.5693888734262953,-0.5115798498682637,-1.441304533845553,-0.7353876606059301,-1.3055790622570251,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,-1.5257774676687468,-1.472862989859082,-0.8567690085948461,1,0,0,0,1,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0780950719578415,-1.4859572302583868,-0.9516598430455984,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.3187854164206785,-1.3245398493061091,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,-1.485957230258387,-1.4290210303727606,-0.9435383695857853,1,0,0,0,1,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.22327464034736777,0.695859944517578,-0.034767271993591815,0.3708072124687587,-0.3708072124687587,0.2566080163784842,0.7097708949453994,0.48669513792666674,0.6557579520572832,-0.031297311737476054,0.5608290635328403,-0.9127058293225935,0.2672540790163435,0.6958599445175782,0.5720228144138161,-0.044030860981293767,1,1,1,0,1,1,1,1,0,False,False,True,False,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1.0386031396490458,-1.3150620447055927,-0.3619938392131716,1.5693888734262953,-1.5693888734262953,1.024795882625232,-1.441304533845553,0.22539327231371747,-1.1173187568395189,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,-1.3150620447055927,-1.3075927795378421,-0.35057518182478176,1,0,0,0,1,1,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.6084834273893616,1.326347036848275,2.3840765940825652,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,1.2835387538028478,1.5255542220306741,1.5864004343995892,2.1135125740704437,0.25676986829020876,1.4954021060783984,1.3263470368482753,1.4049204734671075,2.3880699129332283,1,0,1,1,1,1,1,1,0,False,True,False,False,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.1825689055087738,-0.9682941439237093,-0.587070430101919,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-0.36576681945007683,-0.047477617583964335,-0.8507794303099817,-0.031297311737476054,0.5608290635328403,-0.9127058293225935,-0.9608939480457113,-0.9682941439237094,-1.0125815014514767,-0.581603052564702,0,0,0,0,0,1,1,0,1,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
0.30589991255435406,0.667653943018573,0.463499075181995,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,0.7504455487218552,0.7392140928370117,-0.031297311737476054,-0.21551269173596133,0.25676986829020876,1.4954021060783984,0.667653943018573,0.6271255091965717,0.45826587555387405,1,0,1,1,1,1,1,1,0,False,False,True,False,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
-1.2816237461508113,-1.4743429943470319,-0.9999265844390328,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.475463909017759,-1.598593193231907,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,-1.474342994347032,-1.4703813695107997,-0.9885844412233424,1,0,0,0,1,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1188008067964355,0.5000771105833088,-0.8279214696551572,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.5870442772998523,0.31161692315301553,-0.5705298937831644,-0.991854447004763,0.25676986829020876,-0.9608939480457113,0.5000771105833086,0.5810914517359344,-0.8407319923827413,0,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
-1.2816237461508113,0.14169497389007057,-0.978557581658485,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-1.7196786296506537,-0.8034886405144221,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,0.14169497389007057,0.1410174433071996,-0.9777892174474245,0,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
-0.8338606629262776,1.3396204493183947,-0.4491811257120391,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,1.7853086093408754,0.13299984374752993,1.2708664214401975,1.0471678523539008,0.5608290635328403,1.426245565903011,0.2672540790163435,1.3396204493183943,1.3687301767213238,-0.47109063945788415,0,0,0,1,1,1,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
-1.1188008067964355,1.034331962505636,-0.809975017627962,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.5268007102656536,0.534202660361401,0.5079352703082123,-0.21551269173596133,1.426245565903011,-0.9608939480457113,1.0343319625056362,0.8517535110552618,-0.8256216346676475,1,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1.5677776925507676,0.7024966507526377,1.64394999367006,1.5693888734262953,-1.5693888734262953,1.024795882625232,0.7097708949453994,1.1263930561390054,0.8086252960272406,2.1256330164452777,2.1135125740704437,1.426245565903011,0.2672540790163435,0.7024966507526378,0.6688918787061486,1.6500072814310955,1,0,1,0,1,1,1,0,1,True,False,False,False,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.2002122764736234,0.39886734049864436,-0.9087024432054416,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.963367359379645,-0.06879244190483652,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,0.39886734049864403,0.37042945772618935,-0.9171852301715319,1,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
-0.10115743583158582,-1.5025489958460367,-0.7211422740361364,-0.8277744484887779,0.8277744484887779,0.2566080163784842,-1.441304533845553,-0.29144940774952305,-1.242463035884379,-1.109762475828853,-0.991854447004763,-0.9127058293225935,0.2672540790163435,-1.502548995846037,-1.4253261734097626,-0.7117463369002639,0,0,1,0,1,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.30468611002455576,-1.4842980536996218,-0.7860610412103057,0.3708072124687587,-0.3708072124687587,0.2566080163784842,-1.441304533845553,-0.4544514294449319,-1.295421120848396,-1.109762475828853,-0.991854447004763,-0.9127058293225935,0.2672540790163435,-1.484298053699622,-1.476469611431919,-0.7766188326963545,0,0,1,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7943687306174818,-1.3399496930870676,-0.42487223959207304,1.5693888734262953,-1.5693888734262953,1.024795882625232,-1.441304533845553,0.1601321171422434,-1.113231629068694,-1.109762475828853,-0.991854447004763,-0.9127058293225935,1.4954021060783984,-1.3399496930870676,-1.3017266327640729,-0.41416067597257084,1,0,1,1,1,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5501343215859179,1.495583045842304,1.1300847132532315,0.3708072124687587,-0.3708072124687587,1.024795882625232,1.7853086093408754,0.9889028619079409,1.45347029168709,1.5864004343995892,1.337170818801642,1.426245565903011,-0.9608939480457113,1.4955830458423038,1.3578026552360127,1.1220617352254445,0,1,0,0,1,1,1,1,0,False,False,True,False,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
-0.9559778674420595,0.18483356441796028,-0.7465700709793139,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.35044153924938676,0.019044570284487188,-1.109762475828853,-0.991854447004763,-0.9127058293225935,-0.9608939480457113,0.18483356441796012,0.049473226015006665,-0.754565269874018,1,0,0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
-0.5489205190561197,0.7273842991341125,-0.32248092955427354,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,0.7097708949453994,0.26323450434910944,0.6208423898566944,-0.5705298937831644,-0.991854447004763,0.25676986829020876,0.2672540790163435,0.7273842991341127,0.575692839048443,-0.3342520129855359,0,0,1,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
-0.8338606629262776,-0.5153389433808665,-0.7405367283051346,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-0.33594330006112183,-0.39695674395045155,-0.5705298937831644,-0.21551269173596133,-0.9127058293225935,-0.9608939480457113,-0.5153389433808667,-0.4621541691225359,-0.7428213077457195,0,0,0,0,1,1,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
0.5094285867473239,1.1206091435614158,0.9769475064686075,0.3708072124687587,-0.3708072124687587,1.024795882625232,0.7097708949453994,0.9414664004882016,1.2793573362587627,1.0471678523539008,1.337170818801642,0.25676986829020876,0.2672540790163435,1.1206091435614158,1.1791068085531275,0.9697015345081829,1,1,1,0,1,1,1,1,0,True,False,False,False,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14307697319997809,1.313073624378155,0.6079921473716129,-0.8277744484887779,0.8277744484887779,0.2566080163784842,0.7097708949453994,0.8102193355759498,1.3187464148686419,1.0471678523539008,0.5608290635328403,1.426245565903011,1.4954021060783984,1.3130736243781547,1.2382153287746225,0.5963879391456709,0,0,1,1,1,1,1,1,0,False,True,False,False,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.22448844287716607,1.0011484313303363,0.6107345758598762,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,0.8113014368241297,1.1572082915698254,0.5079352703082123,0.5608290635328403,0.25676986829020876,-0.9608939480457113,1.0011484313303365,1.0653992544428246,0.6013520083727975,1,0,0,0,1,1,1,1,0,False,True,False,False,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2816237461508113,-1.5174815848749215,-1.0004970095645918,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-2.51530060473419,-1.6198177500806283,-1.109762475828853,-0.991854447004763,-0.9127058293225935,1.4954021060783984,-1.517481584874922,-1.5133961222143602,-0.9888726094144861,1,0,1,1,1,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9152721326034655,1.113972437326356,-0.5535689236892943,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,0.001283709418519291,1.1472410843998775,0.5079352703082123,-0.21551269173596133,1.426245565903011,0.2672540790163435,1.1139724373263558,1.2850444238653582,-0.5748817223364512,1,0,1,0,1,1,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
-0.7931549280876836,-0.6679831867872458,-0.7635511881786404,-0.8277744484887779,0.8277744484887779,-0.5115798498682637,-0.36576681945007683,-0.39310801502146997,-0.6290274479557015,-1.109762475828853,-0.991854447004763,-0.9127058293225935,1.4954021060783984,-0.6679831867872461,-0.7253862146982448,-0.7629234140905501,1,0,1,1,1,0,1,0,1,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5896262538947137,0.5664441729339085,-0.3834505997053438,0.3708072124687587,-0.3708072124687587,-0.5115798498682637,0.7097708949453994,0.20386457485259005,0.516472564964156,1.0471678523539008,0.5608290635328403,1.426245565903011,-0.9608939480457113,0.5664441729339084,0.4716244208172577,-0.39443646470865434,1,0,0,0,1,1,1,0,1,False,True,False,False,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18378270803857208,-0.6480730680820658,-0.30988769793616844,1.5693888734262953,-1.5693888734262953,1.024795882625232,-0.36576681945007683,0.2748385850285744,-0.5643471761015011,0.5079352703082123,0.5608290635328403,0.25676986829020876,0.2672540790163435,-0.6480730680820661,-0.7240172820598298,-0.30543682721315013,0,0,1,0,0,0,1,0,1,False,False,True,False,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.1188008067964355,-1.4793205240233267,-0.9553895457896364,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-1.441304533845553,-1.3614657648962276,-1.2693404523735372,-1.109762475828853,-0.991854447004763,-0.9127058293225935,0.2672540790163435,-1.479320524023327,-1.341337111400118,-0.9480561712637875,1,0,0,1,1,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8745663977648716,0.33250027814804467,-0.6510896807319381,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,0.7097708949453994,-0.15248399254446565,0.2857665013500855,-0.5705298937831644,-0.21551269173596133,-0.9127058293225935,-0.9608939480457113,0.33250027814804467,0.30435318259414634,-0.6617167397947521,1,0,0,0,1,0,1,1,0,False,False,True,False,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1.2828375486806096,1.135541732590301,1.698930200002763,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,1.1394927857708321,1.1668535339720847,1.0471678523539008,0.5608290635328403,1.426245565903011,0.2672540790163435,1.1355417325903012,1.0418456297336887,1.70069353696637,1,0,0,1,1,1,1,1,0,False,True,False,False,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2816237461508113,-0.3112602266527725,-0.984547045476852,-0.8277744484887779,0.8277744484887779,-1.2797677161150114,-0.36576681945007683,-1.8577829827723833,-1.0263464874259964,-0.5705298937831644,-0.991854447004763,0.25676986829020876,-0.9608939480457113,-0.31126022665277275,-0.3106374600801864,-0.9808149834544323,1,0,0,0,1,0,1,0,1,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.18378270803857208,0.9148712502745568,0.5151664279008761,-0.8277744484887779,0.8277744484887779,1.024795882625232,0.7097708949453994,0.7724672936624226,1.051382955179907,-0.031297311737476054,-0.991854447004763,1.426245565903011,0.2672540790163435,0.9148712502745566,0.9574928948321639,0.5062303000285724,1,1,1,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
